gene,arm,median_loss,median_neutral,condition,norm_exp
CHSY1,15q,-0.166265965540943,0.0305737613350434,non_sig,-0.1968397268759864
CHPF2,7q,-0.230473773622728,-0.1074897470561735,non_sig,-0.1229840265665545
SHB,9p,-0.07502631998528325,0.104783903989857,non_sig,-0.17981022397514024
SHF,15q,0.10147686390704791,-0.11223356321204,non_sig,0.21371042711908791
SOWAHB,4q,-0.047509016504826154,0.21802872551649263,non_sig,-0.2655377420213188
SOWAHC,2q,0.112160427856893,0.0272836207152045,non_sig,0.08487680714168849
AIF1L,9q,-0.121678980968087,-0.0817794687030965,non_sig,-0.0398995122649905
AIF1,6p,-0.67694004195281,-0.671702846996318,non_sig,-0.005237194956491997
CALCRL,2q,3.43810377153925,-1.19722370865199,non_sig,4.63532748019124
VIPR1,3p,-0.147656812430544,-0.253774092104627,non_sig,0.10611727967408299
SLC22A3,6q,-0.27659584719835,-0.33779744763374897,non_sig,0.06120160043539896
SLC22A5,5q,-0.5774720814082515,0.0876775622962707,non_sig,-0.6651496437045221
MFAP3L,4q,-0.15665457942987948,0.05949601266992455,non_sig,-0.21615059209980403
MFAP3,5q,0.0170978369771236,-0.0477665225221329,non_sig,0.0648643594992565
MARK3,14q,-0.232561895687298,0.0328083726147782,non_sig,-0.2653702683020762
MARK2,11q,-0.1011819648973747,-0.00793565462575705,non_sig,-0.09324631027161764
MARK4,19q,0.4320746083710315,-0.1490169995393875,non_sig,0.581091607910419
MARK1,1q,-0.0997760693112582,-0.0491231211159239,non_sig,-0.050652948195334294
LYPD1,2q,0.5258421995661184,-0.2511421492847895,non_sig,0.776984348850908
CD59,11p,0.10001176338141254,0.0562741367032068,non_sig,0.04373762667820574
LAMC2,1q,0.378233987530091,-0.300579599819401,non_sig,0.678813587349492
ARID5B,10q,-0.11943124044071851,0.0567162548270133,non_sig,-0.17614749526773182
ARID5A,2q,-0.19911773506824298,-0.0403735873765034,non_sig,-0.15874414769173958
SMYD1,2p,-0.951091793976607,0.011917074998565199,non_sig,-0.9630088689751722
SMYD2,1q,-0.0173587971999093,-0.07955320527310944,non_sig,0.06219440807320014
SMYD3,1q,-0.373674424400677,-0.196307081974269,non_sig,-0.177367342426408
LTBR,12p,-0.182543886589988,0.31460146218465246,non_sig,-0.49714534877464045
NYNRIN,14q,-0.492269553681769,0.35918575739362,non_sig,-0.8514553110753891
KHNYN,14q,-0.190904632978844,-0.0232340224558867,non_sig,-0.1676706105229573
UCK1,9q,-0.0899988106462673,0.036700725187338,non_sig,-0.1266995358336053
UCK2,1q,0.0224385068411728,-0.124012309473234,non_sig,0.1464508163144068
N4BP1,16q,-0.154301523657903,0.027856328417866498,non_sig,-0.1821578520757695
ROCK1,18q,-0.2890394997613135,0.11838287413377599,non_sig,-0.4074223738950895
ROCK2,2p,-0.379726618743238,-0.07204522106183435,non_sig,-0.3076813976814036
CIT,12q,0.08255468714579836,-0.048112815050612746,non_sig,0.1306675021964111
CDC42BPG,11q,-0.1037207449705,-0.166332668082578,non_sig,0.06261192311207799
CDC42BPB,14q,-0.0549637280135056,-0.029768924666783,non_sig,-0.025194803346722604
CDC42BPA,1q,-0.0717017387514195,-0.0152492311448665,non_sig,-0.056452507606553
COPG2,7q,-0.342193182539298,-0.1591017796770005,non_sig,-0.18309140286229747
COPG1,3q,0.0895314836973732,-0.028213131215145397,non_sig,0.11774461491251859
COCH,14q,-0.5001909584893289,-0.3192788271149515,non_sig,-0.18091213137437745
VWA2,10q,-0.5783707533305775,-0.6835985084965519,non_sig,0.10522775516597438
CTSG,14q,-0.23561741477155151,-0.320310888098469,non_sig,0.08469347332691751
GZMB,14q,-0.205186090428423,-0.575995401690658,non_sig,0.370809311262235
KLK6,19q,-0.766498012947249,-0.715399591633755,non_sig,-0.05109842131349396
AZU1,19p,-0.532000524701684,-0.38701513630258,non_sig,-0.14498538839910402
DNAJB14,4q,-0.08540098728423964,0.07877565469541276,non_sig,-0.1641766419796524
DNAJB12,10q,-0.167283000150817,0.09239447252993516,non_sig,-0.25967747268075214
SPSB2,12p,0.488220627878634,0.0180564397015191,non_sig,0.4701641881771149
FBXO45,3q,-0.2536263355085625,-0.05482349721462475,non_sig,-0.19880283829393774
EN1,2q,-0.099954731273651,0.0169492853638806,non_sig,-0.1169040166375316
PVR,19q,0.0260613210222211,0.0635150079007278,non_sig,-0.0374536868785067
AK1,9q,-0.244919957403147,0.12531799640533,non_sig,-0.370237953808477
CMPK1,1p,-0.324770264814181,-0.01449742617995185,non_sig,-0.3102728386342291
AK5,1p,-0.0463159989321951,-0.079493602500052,non_sig,0.03317760356785689
AK2,1p,0.112501281041294,0.0426944853547538,non_sig,0.0698067956865402
AK3,9p,-0.175054861586903,0.12962537485591902,non_sig,-0.30468023644282205
AK4,1p,-0.117083040549816,0.00626240650446435,non_sig,-0.12334544705428035
ZDHHC14,6q,-0.389142060155814,-0.0530566490808377,non_sig,-0.3360854110749763
ZDHHC18,1p,-0.0280755408078868,-0.0438968235398585,non_sig,0.0158212827319717
SEC11C,18q,-0.352440726838766,0.053715589686591306,non_sig,-0.4061563165253573
SEC11A,15q,-0.0191529231346919,-0.04325274731255335,non_sig,0.024099824177861454
KDM8,16p,-0.146019433643922,-0.1315650564176355,non_sig,-0.014454377226286508
GLIS3,9p,-0.515330872492676,0.11092350701938195,non_sig,-0.6262543795120579
ZNF516,18q,-0.129274728149304,0.175376419572928,non_sig,-0.304651147722232
NMNAT1,1p,-0.176256966415779,-0.02724550429093825,non_sig,-0.14901146212484076
NMNAT3,3q,-0.4817602876874195,-0.234411793353705,non_sig,-0.24734849433371453
RUVBL1,3q,-0.121996083222728,-0.048500598779854645,non_sig,-0.07349548444287335
RUVBL2,19q,-0.134037057632446,-0.026799747058237802,non_sig,-0.1072373105742082
ST3GAL2,16q,-0.358831212766662,0.066088178733453,non_sig,-0.42491939150011504
TMEM185B,2q,-0.0611091544582858,-0.0852588386627267,non_sig,0.0241496842044409
UBA2,19q,-0.2366920721455985,-0.0031907344054557,non_sig,-0.2335013377401428
UBA3,3p,-0.154562853070266,0.09643418783418675,non_sig,-0.25099704090445274
ECE1,1p,0.0028554038200018,-0.008181448954483899,non_sig,0.0110368527744857
MME,3q,-0.702444677231292,-0.6194668650346205,non_sig,-0.08297781219667155
ECE2,3q,-0.5072357289767015,-0.0364150749669655,non_sig,-0.47082065400973605
NCK2,2q,-0.112445564153666,-0.0427126903525766,non_sig,-0.06973287380108939
NCK1,3q,-0.327105295081334,-0.0314798403635217,non_sig,-0.2956254547178123
SCFD1,14q,-0.21593292621617,-0.0036756081101332,non_sig,-0.2122573181060368
STXBP2,19p,0.09354158281868241,0.133718107454571,non_sig,-0.04017652463588858
MGAT4A,2q,-0.352773146348255,-0.20167144716409852,non_sig,-0.1511016991841565
MGAT4B,5q,-0.136769407450395,0.0039366075988137,non_sig,-0.1407060150492087
IGFBP7,4q,-0.5626753158299924,-0.664104457156796,non_sig,0.10142914132680358
IGFBPL1,9p,-0.479567405401481,-0.9692341309435986,non_sig,0.48966672554211754
AMACR,5p,-0.06951471745883775,-0.164838718603656,non_sig,0.09532400114481826
USP30,12q,-0.1756574411876275,0.0038100562249935,non_sig,-0.179467497412621
BPIFB2,20q,-0.3845293746325591,-0.108927874270122,non_sig,-0.2756015003624371
RAF1,3p,-0.196953612583876,0.0778890350352979,non_sig,-0.2748426476191739
BRAF,7q,-0.301998302246442,-0.105728232559331,non_sig,-0.19627006968711097
CHRDL2,11q,0.24737099340140195,0.0154621657113651,non_sig,0.23190882769003685
PANK4,1p,-0.254805377038381,0.01873878450523455,non_sig,-0.27354416154361555
PANK1,10q,-0.0536317831280631,-0.0367610738721766,non_sig,-0.016870709255886497
PANK3,5q,-0.21430095216796202,0.01721223695435915,non_sig,-0.23151318912232116
PANK2,20p,-0.377738976306724,-0.0228218248125018,non_sig,-0.3549171514942222
TXN2,22q,-0.120103076362127,0.159108948806662,non_sig,-0.27921202516878896
TTC39C,18q,-0.1917561771173035,-0.115147655574842,non_sig,-0.0766085215424615
TTC39B,9p,-0.284828969260695,-0.0278945288227683,non_sig,-0.2569344404379267
TTC39A,1p,0.0070987808327251,-0.115215388473108,non_sig,0.1223141693058331
ARHGAP31,3q,-0.229621437758058,0.0160188141129973,non_sig,-0.2456402518710553
ARHGAP30,1q,-0.958988789567202,-0.85519229731401,non_sig,-0.10379649225319199
ARHGAP32,11q,-0.2696944552919895,-0.0840474299104176,non_sig,-0.1856470253815719
CDKN2AIP,4q,-0.08003687085465365,0.0395215869495835,non_sig,-0.11955845780423716
CDKN2AIPNL,5q,-0.0724892419143643,0.135626813363455,non_sig,-0.2081160552778193
FHL2,2q,0.552635857228994,0.119245434392857,non_sig,0.433390422836137
FHL3,1p,-0.360416790589378,-0.01782236933656095,non_sig,-0.342594421252817
MPDZ,9p,0.196957779097792,0.1826204035126175,non_sig,0.014337375585174505
PARP14,3q,-0.311048836089381,-0.0710747156083429,non_sig,-0.2399741204810381
PARP9,3q,-0.638157540535492,-0.197409413982609,non_sig,-0.440748126552883
COPS6,7q,-0.119488472093368,-0.0623830696388814,non_sig,-0.05710540245448661
EIF3F,11p,-0.006090077038999,0.0089912442595518,non_sig,-0.0150813212985508
PSMD7,16q,-0.0481484732195216,-0.03078844056218035,non_sig,-0.01736003265734125
BPIFB1,20q,-0.409090587131743,-0.9264203174269405,non_sig,0.5173297302951976
WWC2,4q,-0.173327772290285,0.032658901025608,non_sig,-0.20598667331589302
WWC1,5q,-0.22822969744653998,-0.0018494108492234,non_sig,-0.22638028659731657
DLL1,6q,-0.602474572186973,-0.216285340606794,non_sig,-0.386189231580179
DLL4,15q,-1.467053500883991,-0.707544949775103,non_sig,-0.7595085511088879
JAG1,20p,-0.324964446381849,-0.39407376940164596,non_sig,0.06910932301979694
DNER,2q,-0.259951169076819,-0.3443156810640735,non_sig,0.08436451198725453
JAG2,14q,-0.313121075938823,0.0084019821628523,non_sig,-0.3215230581016753
PARP2,14q,-0.230672404432696,-0.0797853944520999,non_sig,-0.1508870099805961
PARP1,1q,-0.222689189180045,-0.141427911082831,non_sig,-0.08126127809721398
SMOX,20p,-0.08058051061214369,-0.0790442887005711,non_sig,-0.0015362219115725856
CNPY4,7q,-0.323224769259797,-0.133334821969799,non_sig,-0.18988994728999797
CNPY3,6p,-0.2224127189221225,0.06540796265768581,non_sig,-0.28782068157980834
SYPL1,7q,-0.362683318524383,-0.0709749307397247,non_sig,-0.2917083877846583
BCKDHB,6q,-0.0041029928310093,0.0670264478486691,non_sig,-0.0711294406796784
PDHB,3p,-0.0462844945971936,0.10041786705236545,non_sig,-0.14670236164955905
TKT,3p,-0.300380473383107,0.039112198242849755,non_sig,-0.33949267162595675
CCNE2,8q,-0.996292742775686,-0.346834113279076,non_sig,-0.64945862949661
CPT1C,19q,0.0771123755707318,-0.00943841152512395,non_sig,0.08655078709585576
CPT1A,11q,-0.0027131889668405,-0.045917066929549145,non_sig,0.043203877962708644
CRAT,9q,-0.102878149530647,0.0012829663999377,non_sig,-0.1041611159305847
CPT2,1p,0.0458983788118108,-0.03885745585473225,non_sig,0.08475583466654305
CROT,7q,-0.06828627557775124,-0.151665368204801,non_sig,0.08337909262704976
SUDS3,12q,-0.008003946369525549,-0.0227704616976331,non_sig,0.01476651532810755
BRMS1L,14q,-0.3386846238630885,0.088992620953154,non_sig,-0.4276772448162425
BRMS1,11q,0.00455660552615155,0.01976748442928335,non_sig,-0.015210878903131799
TMPRSS4,11q,-0.647354514183331,-0.6800223784896859,non_sig,0.03266786430635493
MAP2K4,17p,-0.1539040855985595,0.0768925103948595,non_sig,-0.230796595993419
MAP2K7,19p,-0.3015070531198045,-0.0222613530161926,non_sig,-0.27924570010361194
MAP2K2,19p,-0.2154505711585475,0.107685417193169,non_sig,-0.3231359883517165
MAP2K1,15q,-0.254334154734836,0.0222738223034444,non_sig,-0.2766079770382804
MAP2K5,15q,-0.1827962113110285,0.0453481240286991,non_sig,-0.2281443353397276
PFN1,17p,-0.18312083310195099,0.116852172425915,non_sig,-0.299973005527866
PFN2,3q,0.11003187325798269,0.009772172491937736,non_sig,0.10025970076604496
IMP4,2q,-0.104962138644719,-0.0171808226224594,non_sig,-0.0877813160222596
RPF1,1p,-0.16643858163803,-0.01180717422108055,non_sig,-0.15463140741694945
KIAA1549,7q,-0.433019216021374,0.0285063305691554,non_sig,-0.4615255465905294
KIAA1549L,11p,-0.0771999694624951,-0.02389843838186595,non_sig,-0.053301531080629155
EXOSC6,16q,-0.0609979276345161,0.02227868801466435,non_sig,-0.08327661564918046
EXOSC5,19q,-0.034670302621615245,0.01415740002552425,non_sig,-0.048827702647139495
EXOSC4,8q,0.0755809739174501,0.06503358544900906,non_sig,0.01054738846844104
NUDT4,12q,-0.39101342267913175,-0.024440367112355775,non_sig,-0.366573055566776
NUDT3,6p,-0.3944012629388745,-0.03898519246677665,non_sig,-0.3554160704720979
DDX19B,16q,-0.252239720682193,-0.04800657865166435,non_sig,-0.20423314203052867
DDX19A,16q,-0.177043776259649,-0.0431363266921897,non_sig,-0.1339074495674593
DDX56,7p,-0.20938607681961,-0.0576976318867769,non_sig,-0.1516884449328331
DDX6,11q,-0.1110657526506395,-0.00010751832389205003,non_sig,-0.11095823432674745
DDX4,5q,-0.112775480985952,-0.0173852821489164,non_sig,-0.0953901988370356
DDX1,2p,-0.106431656806966,0.01981761643749485,non_sig,-0.12624927324446084
DDX20,1p,-0.143560017091198,-0.0031248850372332,non_sig,-0.1404351320539648
DDX49,19p,-0.0696994984707642,-0.0248825491930505,non_sig,-0.04481694927771371
FUCA2,6q,-0.09873333628884526,0.00021433537378280003,non_sig,-0.09894767166262806
FUCA1,1p,-0.120027411687105,-0.1186882731306745,non_sig,-0.0013391385564305025
GPNMB,7p,-0.946519771917444,-0.928800088671166,non_sig,-0.01771968324627793
PMEL,12q,-0.560491171524005,-0.655775832548571,non_sig,0.09528466102456601
LRP1B,2q,0.0028180906964698008,-0.0423137546278284,non_sig,0.0451318453242982
VLDLR,9p,-0.208484927271127,0.157654662245924,non_sig,-0.366139589517051
LRP2,2q,0.05321872105899235,-0.08052796262529904,non_sig,0.13374668368429138
LRP1,12q,-0.05842232296904455,-0.229498356141884,non_sig,0.17107603317283943
LDLR,19p,0.06770065003056815,0.126935300448826,non_sig,-0.05923465041825786
CCDC88B,11q,-0.324893611011438,-0.256633697514505,non_sig,-0.068259913496933
CCDC88C,14q,-0.20147751517044,0.115226593630503,non_sig,-0.316704108800943
CCDC88A,2p,-0.154824426280207,0.0033925389148535498,non_sig,-0.15821696519506057
SLC25A13,7q,-0.362058689586827,-0.116774753917218,non_sig,-0.24528393566960902
SLC25A22,11p,-0.2439873157877135,0.036117202484084496,non_sig,-0.280104518271798
SLC25A23,19p,-0.134570495940396,0.144184250126366,non_sig,-0.278754746066762
SLC25A29,14q,-0.320961259656912,-0.025681508974261247,non_sig,-0.2952797506826508
SLC25A12,2q,-0.172809251458988,-0.0790450694668854,non_sig,-0.09376418199210261
SLC25A11,17p,-0.2164534363321035,0.07015964297733435,non_sig,-0.28661307930943786
SLC25A20,3p,-0.272445156516457,0.03119004597429205,non_sig,-0.30363520249074905
FBXO5,6q,-0.221745781894036,0.06544775956748805,non_sig,-0.28719354146152404
EIF5A,17p,-0.29988757940539046,0.111286543457459,non_sig,-0.4111741228628495
EIF5A2,3q,-0.0922960330520547,0.0768925873617703,non_sig,-0.16918862041382499
PTPN18,2q,-0.399576160787396,-0.207474383142666,non_sig,-0.19210177764473
PTPN22,1p,-0.149631234583987,-0.0365692676946734,non_sig,-0.11306196688931361
PTPN12,7q,-0.419115815255405,-0.09220509631197854,non_sig,-0.32691071894342644
PPIL4,6q,-0.201738053829802,0.0454357368282078,non_sig,-0.24717379065800982
PSG1,19q,-0.40418152921773,-0.7537715485968675,non_sig,0.3495900193791375
PSG3,19q,-0.04928416154309405,-0.0093055892802932,non_sig,-0.03997857226280085
PSG2,19q,0.769746573588629,-0.5314959893519945,non_sig,1.3012425629406235
PSG8,19q,-0.65019646495851,-0.743332738096912,non_sig,0.093136273138402
PSG11,19q,-0.218500797548312,-0.27640987606490497,non_sig,0.057909078516592966
PSG6,19q,-0.691559020324248,-0.5175117724564375,non_sig,-0.17404724786781045
PSG4,19q,-0.750141890952275,-0.502312752164301,non_sig,-0.24782913878797397
PSG9,19q,-0.526933025876382,-0.6435167259557465,non_sig,0.11658370007936447
PSG5,19q,-0.411748670505815,-0.411458867798531,non_sig,-0.0002898027072839593
CEACAM7,19q,-0.195926480194758,-0.640925201284881,non_sig,0.44499872109012295
CEACAM5,19q,-0.463282732785718,-0.60221702557801,non_sig,0.13893429279229202
CEACAM1,19q,-0.430827561030422,-0.34087107156971,non_sig,-0.089956489460712
CEACAM6,19q,-0.355105128312838,-0.667278712303432,non_sig,0.31217358399059403
TIAL1,10q,-0.118311512863729,0.09825896822197455,non_sig,-0.21657048108570354
TIA1,2p,0.0847348643627586,-0.053286186799304,non_sig,0.1380210511620626
TRNAU1AP,1p,0.0012325045554046,0.00717271392993335,non_sig,-0.00594020937452875
ABHD17B,9q,-0.18182196493414798,-0.0176479054722853,non_sig,-0.1641740594618627
CENPB,20p,-0.277772085939719,-0.01854629508121885,non_sig,-0.25922579085850017
MGAT5,2q,-0.237748737934755,-0.10537016897666,non_sig,-0.13237856895809502
CCDC126,7p,-0.29224682577836,-0.0320374942704033,non_sig,-0.26020933150795666
SLC22A9,11q,-0.300726766640731,-0.2921289582181095,non_sig,-0.008597808422621478
IFRD1,7q,-0.428232490519859,-0.1388357057386535,non_sig,-0.2893967847812055
IFRD2,3p,-0.260319889749521,0.136782579846652,non_sig,-0.397102469596173
PIWIL1,12q,0.669743463117005,-0.341850202360432,non_sig,1.011593665477437
PIWIL2,8p,-0.135493805130824,0.251202680990401,non_sig,-0.386696486121225
AHCY,20q,-0.461597545549553,-0.1402579472707705,non_sig,-0.3213395982787825
AHCYL1,1p,-0.366393634033085,0.02701857986233415,non_sig,-0.39341221389541914
AHCYL2,7q,-0.407780908408788,-0.033296366584942796,non_sig,-0.3744845418238452
TNFSF15,9q,-0.605474028528429,-0.4074773587606655,non_sig,-0.19799666976776353
ZC2HC1A,8q,-0.36284151636607354,0.0613475895845789,non_sig,-0.42418910595065246
ATP6V1G1,9q,-0.18490803969102548,-0.0301035532016893,non_sig,-0.15480448648933617
ATP6V1G2,6p,-1.17766384600469,-0.24920734856806098,non_sig,-0.928456497436629
NIPAL1,4p,0.0013564062524049,-0.204345391560948,non_sig,0.2057017978133529
NIPA2,15q,-0.118824586630938,-0.0780597840916917,non_sig,-0.0407648025392463
NIPA1,15q,-0.27496965468763,0.0255745118470342,non_sig,-0.3005441665346642
NIPAL3,1p,-0.27633701577245495,-0.0061352956104297,non_sig,-0.27020172016202526
P2RX4,12q,0.0080307691033282,-0.0932464747208159,non_sig,0.1012772438241441
P2RX7,12q,-0.0774877765050633,-0.3619967811335685,non_sig,0.28450900462850515
SPHK2,19q,-0.1071291255043934,-0.0356002706549781,non_sig,-0.07152885484941529
PHF19,9q,-0.271961854848008,0.142417101355434,non_sig,-0.414378956203442
PHF1,6p,-0.146472554882298,-0.0836289366648815,non_sig,-0.06284361821741649
MTF2,1p,-0.24198418305465902,-0.126850430829975,non_sig,-0.11513375222468403
LGR5,12q,0.40479553395744994,-0.06840934689735789,non_sig,0.47320488085480783
LGR6,1q,-0.249276966466415,-0.2200036048976695,non_sig,-0.029273361568745493
LGR4,11p,-0.078013311000499,0.0304216885136631,non_sig,-0.1084349995141621
ST6GALNAC2,17q,-0.127727562025475,-0.34914572189190596,non_sig,0.22141815986643096
ST3GAL4,11q,-0.3241417106481115,-0.2327339484033095,non_sig,-0.09140776224480199
ST3GAL1,8q,-0.295464379151449,-0.2153838360617715,non_sig,-0.08008054308967752
RASGRP2,11q,-0.94517342961753,-0.54538499152693,non_sig,-0.39978843809060005
DYNLRB1,20q,0.25387892039120247,0.01924261708432715,non_sig,0.23463630330687532
ZNF816,19q,-0.18802412392723,0.0692572558694377,non_sig,-0.2572813797966677
ZNF813,19q,0.3656295514529025,-0.174754095678153,non_sig,0.5403836471310555
ZNF525,19q,0.04105147696587284,-0.281862139016493,non_sig,0.32291361598236584
ZNF761,19q,-0.238768107037534,-0.203741543035819,non_sig,-0.035026564001715
ZNF888,19q,-0.21273215913877,-0.0485597668704059,non_sig,-0.1641723922683641
ZNF701,19q,0.291442754474954,-0.161293173399602,non_sig,0.45273592787455597
NOS1,12q,-0.28001014971654503,-0.1433651267456325,non_sig,-0.13664502297091252
BHLHE40,3p,-0.0354740458594002,0.043275146825522,non_sig,-0.0787491926849222
BHLHE41,12p,0.04275811491615135,-0.0994322115321074,non_sig,0.14219032644825874
ERAP1,5q,-0.343119413551082,-0.00851111772686195,non_sig,-0.33460829582422
ERAP2,5q,-0.969842327060811,-0.0596244012816354,non_sig,-0.9102179257791756
LNPEP,5q,-0.39283755790046,0.016366093564130352,non_sig,-0.40920365146459037
TRHDE,12q,0.14432831401820767,-0.0745518330524166,non_sig,0.21888014707062425
ANPEP,15q,-0.704071075525252,-0.8054995378897929,non_sig,0.10142846236454084
NPEPPS,17q,-0.171623769424849,-0.07642699364171515,non_sig,-0.09519677578313385
ENPEP,4q,-0.2227044666262295,-0.3454292078890855,non_sig,0.12272474126285599
FOXN3,14q,-0.506978790211422,-0.0691684150942389,non_sig,-0.4378103751171831
ST6GALNAC1,17q,-0.20872129950756751,-0.0715888551019965,non_sig,-0.137132444405571
UBE2Z,17q,-0.190474396797117,-0.01905912517122645,non_sig,-0.17141527162589054
CTSF,11q,-0.0738882230215214,-0.07724399342835905,non_sig,0.003355770406837655
CTSW,11q,-0.20297639062049985,-0.376094475101435,non_sig,0.17311808448093516
RUFY3,4q,-0.07482164265863475,-0.05816753898516716,non_sig,-0.01665410367346759
RUFY2,10q,-0.101116584401107,0.056558233917494705,non_sig,-0.1576748183186017
RUFY1,5q,-0.134410173448478,-0.0112102340238541,non_sig,-0.1231999394246239
EXOC3,5p,-0.0266863266927532,-0.0740965624684917,non_sig,0.047410235775738496
RAPGEF4,2q,0.017300523246186507,-0.252204249003391,non_sig,0.26950477224957753
RAPGEF3,12q,0.145477605744389,-0.0811383735705149,non_sig,0.2266159793149039
PAFAH2,1p,-0.0780863195753498,-0.0466482086187038,non_sig,-0.031438110956646
PLA2G7,6p,-0.344580286648177,-0.2312705724930545,non_sig,-0.11330971415512253
RHBDF2,17q,-0.0846332646295329,-0.0028174438454041497,non_sig,-0.08181582078412875
RHBDF1,16p,-0.139866044735728,0.15192515713293198,non_sig,-0.29179120186866
SEC23B,20p,-0.14694457773252,-0.0836588935096978,non_sig,-0.06328568422282221
SEC23A,14q,-0.0830911100886063,-0.123213963767439,non_sig,0.0401228536788327
CBY1,22q,-0.25114302603537597,0.103673936291281,non_sig,-0.35481696232665694
CPSF2,14q,-0.109017294289763,0.0388911968447349,non_sig,-0.14790849113449792
CPSF3,2p,-0.164294649933201,-0.05071680256545205,non_sig,-0.11357784736774895
SLC25A33,1p,-0.09391753958190775,-0.03242196745690895,non_sig,-0.0614955721249988
SLC25A28,10q,-0.0479581004981844,-0.0743372110961534,non_sig,0.026379110597969005
SLC25A10,17q,-0.123324060845577,0.0351497412785578,non_sig,-0.1584738021241348
SLC25A40,7q,-0.369038147531007,-0.05463613760626595,non_sig,-0.31440200992474104
SLC25A21,14q,-0.628141482744074,-0.0408573000586578,non_sig,-0.5872841826854162
SLC25A37,8p,0.186179084692898,-0.619208955101368,non_sig,0.805388039794266
SLC25A32,8q,-0.16529063241343,-0.06318348783749064,non_sig,-0.10210714457593936
SLC25A36,3q,0.22894477309140301,-0.0465216572568178,non_sig,0.2754664303482208
SLC25A26,3p,-0.1447745092790345,0.104363588321136,non_sig,-0.24913809760017053
RBFOX2,22q,-0.0179824363047121,0.125856396054635,non_sig,-0.1438388323593471
RBFOX1,16p,-0.722035752851233,-1.26356160331188,non_sig,0.5415258504606469
AARS2,6p,-0.2128371826111915,-0.0140400718917239,non_sig,-0.1987971107194676
CD22,19q,-0.687624902125214,-0.4300955247881525,non_sig,-0.2575293773370615
SIGLEC10,19q,-1.0777280354276866,0.10851650040663555,non_sig,-1.186244535834322
CEP72,5p,0.3126715284407065,-0.111932458143667,non_sig,0.4246039865843735
TMUB1,7q,-0.283209507411958,-0.02243868137081005,non_sig,-0.26077082604114793
TMUB2,17q,-0.186202689391744,0.0176222093877455,non_sig,-0.2038248987794895
GIMAP1,7q,-0.0797318411937618,-0.200790812453222,non_sig,0.1210589712594602
ABCF2,7q,-0.45509946073875,-0.14023960766933402,non_sig,-0.314859853069416
ABCF3,3q,-0.247760434286065,-0.0519639131611973,non_sig,-0.1957965211248677
ABCF1,6p,-0.19888322457559526,-0.018945496411193925,non_sig,-0.17993772816440134
MAP4K2,11q,-0.17875932042152348,-0.101164485669676,non_sig,-0.07759483475184749
MAP4K1,19q,-0.576126760318176,-0.559170462001257,non_sig,-0.016956298316919027
MAP4K4,2q,-0.1437219240440645,-0.0190193586065711,non_sig,-0.1247025654374934
MINK1,17p,-0.141488289823612,0.0498093326389848,non_sig,-0.1912976224625968
TNIK,3q,0.04188884761459201,-0.02312081301082245,non_sig,0.06500966062541447
HERPUD2,7p,-0.264851203915943,-0.09528088562808165,non_sig,-0.16957031828786137
HERPUD1,16q,-0.09595711592446579,-0.0276151831984653,non_sig,-0.06834193272600049
RSBN1L,7q,-0.261812163039363,-0.0844290999129185,non_sig,-0.1773830631264445
RSBN1,1p,-0.222719171452934,-0.04898431108501135,non_sig,-0.17373486036792263
UTRN,6q,0.0309598608123643,0.0588623326394336,non_sig,-0.0279024718270693
PHC3,3q,-0.236013798113012,0.00310207281360095,non_sig,-0.23911587092661296
PHC2,1p,-0.135717214664906,-0.055074708804799144,non_sig,-0.08064250586010685
PHC1,12p,-0.301469051497803,0.0189549326110061,non_sig,-0.3204239841088091
RBCK1,20p,-0.144055953997051,0.133716380983251,non_sig,-0.277772334980302
SHARPIN,8q,0.0267859978736656,-0.02624239352643355,non_sig,0.05302839140009915
ZXDC,3q,-0.08401164997596305,-0.07758625687415316,non_sig,-0.006425393101809895
ASCL1,12q,-0.941863532578202,-0.46862801600831805,non_sig,-0.47323551656988394
ASCL2,11p,-0.415573450436714,-0.714358120601761,non_sig,0.29878467016504695
EOMES,3p,-0.42125180417813746,-0.266663409527718,non_sig,-0.15458839465041946
UBE4B,1p,-0.253764210153928,-0.03412531235611215,non_sig,-0.21963889779781587
UBE4A,11q,-0.3355515487505185,-0.0167271196427523,non_sig,-0.3188244291077662
RPGRIP1L,16q,0.00804003904975285,-0.01333665059402485,non_sig,0.021376689643777702
ACP2,11p,-0.036406861883251,0.0029435643786570502,non_sig,-0.03935042626190805
GFRA1,10q,-0.43426767434729796,-0.464890522501042,non_sig,0.030622848153744053
GFRA2,8p,-0.4153738263804015,-0.421057271188959,non_sig,0.005683444808557536
GFRA3,5q,0.2135768014865705,-0.375533937020886,non_sig,0.5891107385074565
WDR5,9q,-0.101047734031966,-0.002615818553504,non_sig,-0.098431915478462
WDR5B,3q,-1.32338325528485,-0.0072901933814831,non_sig,-1.3160930619033668
NPNT,4q,-0.344099771220591,-0.12326180325283,non_sig,-0.220837967967761
MOB1B,4q,-0.24332111700188497,0.1121637451190085,non_sig,-0.3554848621208935
MOB4,2q,0.0087824457658695,-0.014451914567855,non_sig,0.023234360333724502
MOB2,11p,-0.314604345387039,0.057657534704466856,non_sig,-0.37226188009150585
MOB3A,19p,-0.4815503190179855,-0.028162356438957,non_sig,-0.4533879625790285
MOB3C,1p,-0.46925195364716854,0.1783654971018715,non_sig,-0.64761745074904
NCCRP1,19q,-0.36194659626560954,-0.254018258017963,non_sig,-0.10792833824764653
